date,Headline,neg,neu,pos,compound,capital,Sentiment
15/11/2022,"Kyiv and other cities are targeted, days after Russia's damaging withdrawal from Kherson.",0.214,0.714,0.071,-0.4939,NEGATIVE,negative
15/11/2022,A friend of Grand Theft Auto creators the Houser brothers says Hollywood wasted its one chance.,0.143,0.491,0.366,0.6124,POSITIVE,positive
15/11/2022,The BBC's Quentin Sommerville is with more than a dozen doctors and nurses who work and live together under fire.,0.118,0.882,0,-0.34,NEGATIVE,negative
15/11/2022,"The world is still growing, but not as fast as when the six- and seven-billionth babies were born.",0,0.926,0.074,0.09,POSITIVE,positive
15/11/2022,"WBC heavyweight champion Tyson Fury says he ""needs"" to fight fellow Briton Anthony Joshua before he retires.",0.26,0.579,0.161,-0.34,NEGATIVE,negative
15/11/2022,With the UK facing a cost-of-living crisis the government is set to unveil tax and spending plans.,0.215,0.785,0,-0.6249,NEGATIVE,negative
15/11/2022,"The cost of living is increasing at its fastest rate in 40 years, due to rising food and energy prices.",0,0.9,0.1,0.2732,POSITIVE,positive
15/11/2022,Unions to meet Health Secretary Steve Barclay as NHS managers warn strikes will be damaging to patients.,0.34,0.66,0,-0.7351,NEGATIVE,negative
15/11/2022,Trump-backed election deniers who wanted to influence the rules of future votes were mostly defeated.,0.286,0.714,0,-0.6369,NEGATIVE,negative
15/11/2022,Beyoncé is now tied with her husband Jay-Z as the most-nominated artist in Grammy Award history.,0,0.811,0.189,0.5423,POSITIVE,positive
15/11/2022,European champions England complete their historic 2022 unbeaten following a 1-1 friendly draw with Norway in Murcia.,0,0.68,0.32,0.765,POSITIVE,positive
15/11/2022,Watch as Kenyan journalist Alvin Kaunda's reporting is interrupted by an inquisitive trunk.,0.148,0.738,0.114,-0.128,NEGATIVE,negative
15/11/2022,The RRS Sir David Attenborough is poised to return to Antarctica later this month.,0,0.867,0.133,0.25,POSITIVE,positive
15/11/2022,The RFL confirm England head coach Craig Richards has left his role following his side's 20-6 Women's World Cup semi-final defeat by New Zealand on Monday.,0.107,0.893,0,-0.4588,NEGATIVE,negative
15/11/2022,Tuesday's front pages speculate on the government's spending plans ahead of Thursday's Autumn Statement.,0.103933476,0.8687867,0.027279872,0.937318742,NEGATIVE,negative
15/11/2022,"A play based on transcripts from the case will not belittle the two women involved, its writer says.",0,0.757,0.243,0.5867,POSITIVE,positive
15/11/2022,The G20 is expected to unveil a climate deal to speed up Indonesia's transition to clean energy.,0,0.745,0.255,0.5859,POSITIVE,positive
15/11/2022,The cargo salvage industry has a key role in global trade by dealing with unwanted containers.,0.119,0.881,0,-0.2263,NEGATIVE,negative
15/11/2022,Sarah McFadden scores a famous winner as Northern Ireland round out a historic 2022 with a 1-0 win over Italy at Seaview.,0,0.691,0.309,0.8225,POSITIVE,positive
15/11/2022,"Young campaigners say they are calling out ""greenwashing"" at COP27 from the inside.",0.16945635,0.7518013,0.078742355,0.996837139,NEGATIVE,negative
15/11/2022,"Before the 2022 World Cup, BBC Sport relives 10 goals that tell the story of the 2002 tournament - featuring memorable strikes from David Beckham, Ronaldo and Michael Ballack.",0.085,0.915,0,-0.3612,NEGATIVE,negative
15/11/2022,The England squad has arrived in Qatar for the Fifa World Cup ready to test themselves at the 'pinnacle of world football',0,0.894,0.106,0.3612,POSITIVE,positive
15/11/2022,The BBC spoke to former Trump voters and asked whether or not he still has their support.,0,0.856,0.144,0.4019,POSITIVE,positive
15/11/2022,An Indian court grants bail to Jacqueline Fernandez who is being investigated in a case of money laundering.,0,0.894,0.106,0.2263,POSITIVE,positive
15/11/2022,The cosmetics giant will purchase the designer fashion brand for £2.4bn.,0.043353505,0.8625678,0.09407862,0.513334453,POSITIVE,positive
15/11/2022,"The prime minister will call for a ""frank and constructive relationship"" between the UK and China.",0.014564339,0.7367377,0.24869788,0.99918884,POSITIVE,positive
15/11/2022,Parliament's standards chief Kathryn Stone says she cannot investigate as the MP did not break any rules.,0.4062225,0.57677907,0.016998416,0.998693168,NEGATIVE,negative
15/11/2022,The Republican congressman is on track to replace Nancy Pelosi as Speaker of the House.,0.009466917,0.95093924,0.039593913,0.995515883,POSITIVE,positive
16/11/2022,"Ronnie O'Sullivan dismisses Shaun Murphy's criticism of his attitude towards snooker, saying it is ""water off my back"".",0.146,0.854,0,-0.4404,NEGATIVE,negative
16/11/2022,"Scorching heat, lack of shade, £12.50 pints and huge screens - this is what it's like inside a World Cup fan park in Qatar.",0.084,0.657,0.259,0.5859,POSITIVE,positive
16/11/2022,"Watch Kyren Wilson's ""unbelievable"" pot during his second-round match against Mark Allen at the UK Snooker Championship.",0,0.847,0.153,0.4404,POSITIVE,positive
16/11/2022,"Head coach Steve Clarke says ""some things worked and some things didn't"" after Scotland fell to a disappointing 2-1 friendly defeat in Turkey.",0.218,0.669,0.113,-0.4588,NEGATIVE,negative
16/11/2022,Canadian Prime Minister Justin Trudeau and several other celebrities shared the claim on social media this week.,0,0.87,0.13,0.34,POSITIVE,positive
16/11/2022,"Last night, a missile landed in Poland, killing two people - the BBC's open source investigations team has been searching for clues.",0.188,0.812,0,-0.6597,NEGATIVE,negative
16/11/2022,Young people ask their parents what happened 50 years ago when Asians were expelled from Uganda.,0.118,0.882,0,-0.25,NEGATIVE,negative
16/11/2022,"Almost nine months after Putin unleashed war on Ukraine, Russian forces have suffered repeated setbacks.",0.353,0.647,0,-0.7964,NEGATIVE,negative
16/11/2022,"Cristiano Ronaldo says he was close to joining Manchester City before following his ""heart"" by re-joining Manchester United.",0,0.859,0.141,0.4215,POSITIVE,positive
16/11/2022,Relatives of migrants working on building projects say safety failures led to their deaths.,0.169,0.674,0.157,-0.0516,NEGATIVE,negative
16/11/2022,"A climate-change resistant Red Sea reef is being flooded with toxic wastewater, leaked documents show.",0.15,0.85,0,-0.3182,NEGATIVE,negative
16/11/2022,Some teachers have already voted in favour of strike action over demands for higher pay.,0.163,0.674,0.163,0.25,POSITIVE,positive
16/11/2022,BBC Sport provides a day-by-day guide to who is playing when and where you can watch the match in the 2022 World Cup in Qatar.,0,0.927,0.073,0.2023,POSITIVE,positive
16/11/2022,The Brazilian president-elect attracts huge emotional crowds at COP27 but faces opposition at home.,0,0.696,0.304,0.4215,POSITIVE,positive
16/11/2022,"Jos Buttler says England's ""competitive juices will get going"" despite starting a series in Australia only four days after winning the T20 World Cup.",0,0.805,0.195,0.6249,POSITIVE,positive
16/11/2022,Experts in women's sport are highlighting that most kit and technology is designed for the male body.,0.04540831,0.7597804,0.19481118,0.997738719,POSITIVE,positive
16/11/2022,"As young people are hit by the rising cost of living, how are they coping?",0.7308832,0.25864246,0.010474405,0.998452902,NEGATIVE,negative
16/11/2022,China's president was filmed rebuking his Canadian counterpart over alleged leaks of their meeting.,0.37653476,0.6045767,0.018888569,0.982812941,NEGATIVE,negative
16/11/2022,Use our calculator to find out how much the cost of living is going up in your household.,0.1095843,0.8244108,0.0660049,0.998409331,NEGATIVE,negative
16/11/2022,They are able to visit their homes and see relatives for the first time since the Russian invasion began.,0.111268535,0.6700312,0.21870027,0.999560773,POSITIVE,positive
16/11/2022,"The cost of living is increasing at its fastest rate in 40 years, due to rising food and energy prices.",0,0.9,0.1,0.2732,POSITIVE,positive
16/11/2022,Women barely feature in negotiations in Egypt despite bearing the brunt of climate change.,0.69155043,0.2989412,0.009508384,0.999312043,NEGATIVE,negative
16/11/2022,"A tide of plastic debris from all over the world has washed up on Ascension Island, says researchers.",0.751467,0.23539321,0.013139807,0.986235321,NEGATIVE,negative
16/11/2022,"Cheap family dinners that will cost you £1 a portion, or less.",0.013981934,0.42016098,0.5658571,0.9985165,NEGATIVE,negative
16/11/2022,James Landale on what different responses to the missile deaths in Poland say about Nato.,0.25220898,0.7329617,0.014829373,0.933439314,POSITIVE,positive
16/11/2022,Prepping for Christmas in advance could also see you make big savings on food and drink.,0.002750894,0.14027001,0.8569791,0.995023012,POSITIVE,positive
16/11/2022,The Prince of Wales says he'll be supporting both England and Wales in this year's competition in Qatar.,0,0.854,0.146,0.4404,POSITIVE,positive
16/11/2022,There has been criticism of the former health secretary's participation in ITV's I'm A Celebrity.,0.182,0.818,0,-0.4404,NEGATIVE,negative
16/11/2022,"Ahead of the Autumn Statement, what do the 2010 austerity cuts tell us about who was worst affected?",0.345,0.655,0,-0.7845,NEGATIVE,negative
16/11/2022,Customers who do not receive furniture orders by 25 November should submit a claim for a refund.,0.765371,0.2287986,0.005830403,0.996397674,NEGATIVE,negative
16/11/2022,With the UK facing a cost-of-living crisis the government is set to unveil tax and spending plans.,0.215,0.785,0,-0.6249,NEGATIVE,negative
16/11/2022,The Radio 2 DJ has taken part in a 24-hour treadmill challenge to raise money for BBC Children In Need.,0,0.929,0.071,0.0772,POSITIVE,positive
16/11/2022,"Exposure to mould can cause respiratory illnesses, allergies and asthma, and can sometimes be fatal.",0.34,0.66,0,-0.7717,NEGATIVE,negative
16/11/2022,"The rapper wants to promote his peers and predecessors, to combat prejudice in the music industry.",0.268,0.61,0.122,-0.4767,NEGATIVE,negative
16/11/2022,After migrants working on Qatar's infrastructure have died in final months before the World Cup.,0.205,0.795,0,-0.5574,NEGATIVE,negative
16/11/2022,"Pensions and benefits will rise with prices but energy support is expected to be scaled back, the BBC understands.",0,0.667,0.333,0.7906,POSITIVE,positive
16/11/2022,Nato chief Jens Stoltenberg tells the BBC Ukraine's air defences probably caused Tuesday's deadly blast.,0.079,0.921,0,-0.0516,NEGATIVE,negative
16/11/2022,"NHS bosses hope more cancer cases will be spotted early, improving survival rates.",0.23,0.49,0.28,0.0018,POSITIVE,positive
16/11/2022,The UK government says Nexperia's takeover of Newport Wafer Fab creates national security risks.,0.107,0.51,0.383,0.6597,POSITIVE,positive
16/11/2022,Rishi Sunak has agreed to launch an investigation into complaints about the deputy PM's conduct.,0.152,0.73,0.118,-0.1531,NEGATIVE,negative
16/11/2022,"Scorching heat, lack of shade, £12 pints and huge screens - this is what it's like inside a World Cup fan park in Qatar.",0.084,0.657,0.259,0.5859,POSITIVE,positive
16/11/2022,A coroner ruled that two-year-old Awaab Ishak died after exposure to mould in his Rochdale flat.,0.205,0.795,0,-0.5574,NEGATIVE,negative
17/11/2022,"Elon Musk says workers at the social media firm must be ""hardcore"" if they want to stay, reports say.",0,0.933,0.067,0.0772,POSITIVE,positive
17/11/2022,"Help has been extended, but it's now less generous, meaning a typical household will pay more.",0.082,0.617,0.301,0.644,POSITIVE,positive
17/11/2022,The chancellor admits times are difficult as he defends tax rises in his Autumn Statement.,0.141,0.734,0.124,-0.0772,NEGATIVE,negative
17/11/2022,"As anti-government protests continue to rage in Iran, the country's football team will soon have a global stage for their voice.",0.234,0.766,0,-0.6705,NEGATIVE,negative
17/11/2022,"A secret memo, unearthed by diplomats, exposes how ruthlessly the press baron can dispose of allies.",0.097,0.903,0,-0.128,NEGATIVE,negative
17/11/2022,"The energy bill support package will continue after April, but will be less generous.",0,0.597,0.403,0.7514,POSITIVE,positive
17/11/2022,Survivors recall the harrowing loss of loved ones in a deadly migrant boat disaster off Lebanon.,0.287,0.538,0.175,-0.3612,NEGATIVE,negative
17/11/2022,BBC Sport looks at the previous top goalscorers in football's biggest tournament and examines who might top the charts in Qatar.,0,0.841,0.159,0.3818,POSITIVE,positive
17/11/2022,"England defender Conor Coady does not think it is ""too much"" to expect the side's players to speak about non-football issues.",0,0.935,0.065,0.1027,POSITIVE,positive
17/11/2022,"Most papers focus on Chancellor Jeremy Hunt's spending plans in the Autumn Statement, where he is expected to set out ""difficult decisions"".",0.106,0.894,0,-0.3612,NEGATIVE,negative
17/11/2022,The government has confirmed that the state pension will increase by inflation from April 2023.,0,0.859,0.141,0.3182,POSITIVE,positive
17/11/2022,"Republicans secure 218 seats to control the House, though a few races are still to be called.",0,0.862,0.138,0.34,POSITIVE,positive
17/11/2022,Chancellor Jeremy Hunt insists tax rises and spending curbs will save the UK from a deep recession.,0.14,0.7,0.16,0.1027,POSITIVE,positive
17/11/2022,"Inflation and lack of beds and staff could halt bid to cut long waits, National Audit Office says.",0.216,0.784,0,-0.5267,NEGATIVE,negative
17/11/2022,An animated video of a meteor shower shared by Mary McIntyre was banned by Twitter's automated tools.,0.155,0.722,0.124,-0.1531,NEGATIVE,negative
